0,1352,1648,460,145,104,715,3324,273,192,93,12,75,65,808,0,0,0,0,0,0,0,198,25,142,16,14,0,85,60,22,29,5,0,0,0,0,0,14,101,0.948,0.97,0.05,0.0010375,0.00063906,0,0,0,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0.1111,0.3333,0.5556,0,0,0,1020.1,1009.2,36.22,3.5529,4.604,0,0,0,0.1111,0.2222,0.3333,0.1111,0.1111,0.1111,0,0,0,0,0.2222,0.1111,0.3333,0,0.3333,0,0,295.12,0.0003,1.9351,0.1543,14.783
0,279,331,84,33,63,177,660,71,59,29,3,73,17,194,0,0,0,0,0,0,0,83,10,62,4,2,0,17,13,2,10,3,0,0,0,0,0,5,20,1.217,1.18,0.08,0.00135,0.00098561,0,0,0,0,0.3333,0.5556,0.1111,0,0,0,0,0,0,0.2222,0.6667,0.1111,0,0,0,0,439.83,467.65,232.86,6.2095,5.24,0.1111,0,0,0,0,0.7778,0.1111,0,0,0,0,0,0,0,0.1111,0.5556,0.1111,0,0.1111,0.1111,292.61,0.0006,0.1289,0.0393,3.1048
0,183,198,50,19,33,125,385,70,58,28,3,66,17,195,97,64,27,19,75,63,234,60,8,52,4,2,0,10,7,2,14,3,6,4,0,0,0,4,20,1.3,1.28,0.04,0.0016875,0.00097605,0,0,0,0,0.5556,0.3333,0.1111,0,0,0,0,0,0,0.5556,0.4444,0,0,0,0,0,411.4,398.4,192.82,7.5294,5.3157,0,0,0,0,0.4444,0.5556,0,0,0,0,0,0,0,0.1111,0.2222,0.5556,0,0.1111,0,0,291.49,-0,2.7744,0.0492,2.558
0,531,612,162,58,27,315,1289,273,166,84,11,115,80,656,0,0,0,0,0,0,0,137,16,90,13,11,0,32,22,10,19,6,0,0,0,0,0,8,45,1.151,1.16,0.07,0.001025,0.0007363,0,0,0,0,0.1111,0.8889,0,0,0,0,0,0,0,0.1111,0.5556,0.3333,0,0,0,0,87.621,171.31,113.81,6.1245,7.3957,0.1111,0,0,0,0.1111,0.2222,0.2222,0.1111,0.1111,0.1111,0.1111,0,0,0,0,0.2222,0,0.1111,0.1111,0.4444,293.02,-0.0002,2.4041,0.0303,3.0045
0,171,211,52,21,59,112,410,30,29,15,1,70,6,70,0,0,0,0,0,0,0,51,5,40,1,0,0,10,9,0,4,2,0,0,0,0,0,3,12,1.083,1.07,0.08,0.0009625,0.00077078,0,0,0,0,0.1111,0.7778,0.1111,0,0,0,0,0,0,0,0.3333,0.4444,0.2222,0,0,0,47.898,209.39,136.87,10.348,6.1395,0.1111,0,0,0,0,0.1111,0.4444,0.1111,0.1111,0.1111,0.1111,0,0,0,0,0,0.2222,0.1111,0.1111,0.4444,292.68,-0,2.1447,0.0413,2.0743
0,188,214,57,21,32,112,445,166,97,54,6,129,38,365,0,0,0,0,0,0,0,89,10,57,7,5,0,11,7,4,9,4,0,0,0,0,0,4,18,1.251,1.23,0.06,0.0014875,0.00069166,0,0,0,0,0.3333,0.6667,0,0,0,0,0,0,0,0.3333,0.5556,0.1111,0,0,0,0,244.83,276.04,172.4,8.098,4.9236,0.1111,0,0,0,0.1111,0.5556,0.1111,0,0.1111,0,0,0,0,0,0,0.5556,0,0.1111,0.1111,0.2222,292.54,-0.0001,1.9649,0.0534,3.2122
0,338,401,103,39,60,208,806,166,96,53,6,124,38,366,0,0,0,0,0,0,0,119,14,79,7,5,0,20,15,4,11,4,0,0,0,0,0,6,27,1.051,1.05,0.07,0.001025,0.00065629,0,0,0,0.1111,0.1111,0.3333,0.4444,0,0,0,0.1111,0,0,0,0.1111,0.4444,0.3333,0,0,0,398.94,432.66,249.84,8.833,4.1408,0,0,0,0,0,0.5556,0.3333,0,0,0.1111,0.1111,0,0,0,0.1111,0.2222,0.3333,0.1111,0,0.1111,292.59,0,2.4215,0.0476,1.3577
0,192,219,58,21,30,114,454,168,98,54,6,127,39,369,0,0,0,0,0,0,0,90,10,57,7,5,0,12,7,4,9,4,0,0,0,0,0,4,19,1.251,1.24,0.05,0.00125,0.00072309,0,0,0,0.1111,0.1111,0.7778,0,0,0,0,0,0,0,0.4444,0.2222,0.3333,0,0,0,0,136.39,166.67,101.8,8.4113,5.3007,0.1111,0,0,0,0.1111,0.4444,0.1111,0.1111,0.1111,0,0.1111,0,0,0,0,0.3333,0,0.3333,0,0.2222,293.32,-0.0005,1.9271,0.0169,3.6085
0,180,195,49,19,35,123,379,71,59,28,3,70,17,195,96,62,26,19,73,62,230,59,8,52,4,2,0,10,6,2,14,3,6,4,0,0,0,4,19,1.351,1.33,0.04,0.00155,0.0014452,0,0,0,0.1111,0.4444,0.4444,0,0,0,0,0,0,0,0.5556,0.2222,0.2222,0,0,0,0,253.68,265.31,154.37,2.4988,2.0854,0,0,0,0,0.2222,0.5556,0.2222,0,0,0,0,0,0,0.1111,0.4444,0.2222,0,0.2222,0,0,290.82,0.0003,3.4637,0.0445,2.0048
0,442,528,139,51,39,263,1117,258,157,79,10,107,76,623,0,0,0,0,0,0,0,130,15,86,12,10,0,28,21,7,15,5,0,0,0,0,0,8,40,1.134,1.12,0.06,0.00095,0.00042762,0,0,0,0.2222,0.1111,0.4444,0.2222,0,0,0,0.1111,0,0,0.1111,0.2222,0.3333,0.2222,0,0,0,146.24,219.13,146.39,7.5892,4.6599,0.1111,0,0,0,0,0.4444,0.2222,0,0.1111,0.1111,0.2222,0,0,0,0,0.2222,0.1111,0.1111,0,0.3333,294.02,0,1.4151,0.035,3.6668
0,283,336,85,33,62,180,669,71,59,28,3,71,17,195,0,0,0,0,0,0,0,84,10,62,4,2,0,17,13,2,10,3,0,0,0,0,0,5,21,1.3,1.29,0.04,0.00135,0.0010529,0,0,0,0,0.3333,0.6667,0,0,0,0,0,0,0,0.5556,0.1111,0.3333,0,0,0,0,211.83,227.82,142.66,6.2987,2.2888,0,0,0,0,0.3333,0.3333,0.2222,0.1111,0,0,0,0,0,0,0.2222,0.3333,0,0.4444,0,0,291.99,0,2.9637,0.0547,2.836
0,279,330,84,32,63,177,658,70,59,28,3,73,17,193,0,0,0,0,0,0,0,83,10,62,4,2,0,17,13,2,9,3,0,0,0,0,0,5,20,1.317,1.32,0.05,0.0013125,0.00065124,0,0,0,0.1111,0.1111,0.5556,0.2222,0,0,0,0,0,0,0.3333,0.1111,0.4444,0.1111,0,0,0,84.526,124.01,85.8,4.2767,3.1939,0,0,0,0,0.1111,0.4444,0.2222,0.1111,0.1111,0,0,0,0,0,0.3333,0.1111,0,0.4444,0,0.1111,290.72,0.0003,3.8199,0.0359,2.0183
0,805,936,248,86,43,472,1914,384,243,120,15,131,114,965,0,0,0,0,0,0,0,186,22,126,19,16,0,48,34,13,30,9,0,0,0,0,0,12,67,1.083,1.1,0.05,0.0014625,0.0011916,0.1111,0,0,0.1111,0,0.3333,0.4444,0,0,0,0.2222,0,0,0.1111,0.1111,0.1111,0.3333,0,0.1111,0,476.83,486.21,217.68,5.5566,5.4454,0,0,0,0,0.1111,0.7778,0.1111,0,0,0,0.1111,0,0,0,0.2222,0.4444,0.2222,0,0,0,293.78,-0.0001,2.0439,0.0461,2.7498
0,511,590,156,56,26,304,1246,260,162,80,10,106,77,638,0,0,0,0,0,0,0,131,15,86,13,10,0,31,21,9,19,6,0,0,0,0,0,8,44,1.217,1.22,0.05,0.001275,0.0010647,0,0,0,0.1111,0,0.7778,0.1111,0,0,0,0.1111,0,0,0.2222,0.2222,0.4444,0,0,0,0,97.693,123.36,46.46,4.734,2.9109,0,0,0,0,0.1111,0.4444,0.1111,0.2222,0.1111,0,0.1111,0,0,0,0,0.2222,0,0.5556,0,0.1111,293.64,-0,2.1128,0.0462,3.7473
0,337,399,103,39,58,207,803,164,95,52,6,119,38,364,0,0,0,0,0,0,0,118,14,78,7,5,0,20,15,4,11,4,0,0,0,0,0,6,27,1.317,1.32,0.05,0.0013125,0.00065124,0,0,0,0.1111,0.1111,0.5556,0.2222,0,0,0,0,0,0,0.3333,0.1111,0.4444,0.1111,0,0,0,84.526,124.01,85.8,4.2767,3.1939,0,0,0,0,0.1111,0.4444,0.2222,0.1111,0.1111,0,0,0,0,0,0.3333,0.1111,0,0.4444,0,0.1111,291.73,0.0001,3.6769,0.0511,2.547
0,444,530,139,51,40,263,1123,261,159,80,10,110,77,629,0,0,0,0,0,0,0,130,15,86,12,10,0,28,21,7,15,5,0,0,0,0,0,8,41,1.2,1.17,0.04,0.001575,0.00092852,0.1111,0,0,0.2222,0,0.5556,0.1111,0,0,0,0.2222,0,0,0.1111,0.3333,0.2222,0,0,0.1111,0,132.53,161.82,70.92,4.7416,3.5108,0,0,0,0,0.1111,0.5556,0.1111,0.1111,0.1111,0,0.2222,0,0,0,0,0.3333,0,0.3333,0,0.1111,294.54,-0.0003,1.4379,0.0305,4.2585
0,169,209,52,20,59,111,405,29,29,14,1,69,6,69,0,0,0,0,0,0,0,51,5,39,1,0,0,10,9,0,4,2,0,0,0,0,0,3,11,1.317,1.32,0.05,0.0013125,0.00065124,0,0,0,0.1111,0.1111,0.5556,0.2222,0,0,0,0,0,0,0.3333,0.1111,0.4444,0.1111,0,0,0,84.526,124.01,85.8,4.2767,3.1939,0,0,0,0,0.1111,0.4444,0.2222,0.1111,0.1111,0,0,0,0,0,0.3333,0.1111,0,0.4444,0,0.1111,291.2,0.0002,3.5011,0.0463,2.3992
0,445,531,140,51,40,264,1125,261,159,80,10,109,76,628,0,0,0,0,0,0,0,131,15,87,12,10,0,28,21,7,15,5,0,0,0,0,0,8,41,1.167,1.18,0.05,0.0006125,0.00082365,0,0,0,0.1111,0,0.4444,0.3333,0,0,0.1111,0.1111,0,0,0.1111,0,0.4444,0,0.1111,0,0.2222,109.63,130.57,59.85,4.0829,3.1161,0,0,0,0,0,0.6667,0.1111,0.2222,0,0,0.1111,0,0,0,0,0.3333,0,0.5556,0,0,294.05,-0.0002,2.7634,0.0419,3.9663
0,1403,1713,475,153,109,758,3506,235,157,77,10,19,59,652,0,0,0,0,0,0,0,195,24,142,13,12,0,90,64,23,29,4,0,0,0,0,0,14,102,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.83,-0,2.5959,0.085,7.6673
0,359,416,107,40,38,228,818,144,73,41,5,64,34,314,87,57,24,17,67,57,210,109,14,77,6,5,0,21,16,4,15,2,6,4,0,0,0,7,32,1.117,1.14,0.03,0.002075,0.0010873,0.1111,0,0,0.2222,0.1111,0.3333,0.1111,0,0,0.1111,0.4444,0,0,0.1111,0.1111,0,0.1111,0,0.1111,0.1111,310.51,346.14,146.71,4.2577,2.5142,0,0,0,0,0,1,0,0,0,0,0.1111,0,0,0,0.2222,0.6667,0,0,0,0,295.11,0.0003,0.7234,0.0303,4.376
0,1403,1713,475,153,109,758,3506,235,157,77,10,19,59,652,0,0,0,0,0,0,0,195,24,142,13,12,0,90,64,23,29,4,0,0,0,0,0,14,102,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.88,0,2.7041,0.088,7.772
0,281,333,85,33,62,178,664,71,59,28,3,72,17,195,0,0,0,0,0,0,0,84,10,62,4,2,0,17,13,2,10,3,0,0,0,0,0,5,20,1.217,1.22,0.06,0.001225,0.00078148,0,0,0,0,0,0.4444,0.5556,0,0,0,0,0,0,0,0,0.6667,0.1111,0.1111,0,0.1111,58.627,81.6,38.13,3.2235,2.083,0,0,0,0,0,0.4444,0.2222,0.2222,0.1111,0,0,0,0,0,0,0.1111,0,0.7778,0,0.1111,292.9,-0,3.2583,0.0524,3.377
0,1403,1713,475,153,109,758,3506,235,157,77,10,19,59,652,0,0,0,0,0,0,0,195,24,142,13,12,0,90,64,23,29,4,0,0,0,0,0,14,102,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.56,0.0001,2.6381,0.0857,7.4418
0,1412,1724,477,156,103,769,3563,248,163,82,11,19,62,682,0,0,0,0,0,0,0,194,25,143,13,13,0,91,65,23,30,4,0,0,0,0,0,15,104,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,289.2,-0.0001,2.767,0.0898,8.0977
0,1293,1587,443,136,108,678,3087,392,278,132,17,84,104,1156,0,0,0,0,0,0,0,203,24,141,23,21,0,79,61,16,30,5,0,0,0,0,0,15,102,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.26,0.0001,2.7221,0.0864,7.183
0,1293,1587,443,136,108,678,3087,392,278,132,17,84,104,1156,0,0,0,0,0,0,0,203,24,141,23,21,0,79,61,16,30,5,0,0,0,0,0,15,102,0.865,0.88,0.06,0.0013,0.00080356,0,0,0,0,0.1111,0.4444,0.3333,0.1111,0,0,0,0,0,0.1111,0.2222,0.4444,0.2222,0,0,0,1232.6,1225.8,33.76,3.4859,4.5451,0.1111,0,0.2222,0,0.2222,0.2222,0.2222,0,0,0,0.2222,0.1111,0.3333,0,0.1111,0,0.1111,0.1111,0,0,287.96,0.0001,2.6389,0.0829,6.872
0,1348,1644,459,144,106,713,3302,266,190,91,12,74,65,797,0,0,0,0,0,0,0,198,24,141,15,14,0,85,60,22,29,5,0,0,0,0,0,14,100,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,289.19,-0.0001,2.9029,0.0942,8.13
0,1293,1587,443,136,108,678,3087,392,278,132,17,84,104,1156,0,0,0,0,0,0,0,203,24,141,23,21,0,79,61,16,30,5,0,0,0,0,0,15,102,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.56,0.0001,2.8032,0.09,7.4937
0,1293,1587,443,136,108,678,3087,392,278,132,17,84,104,1156,0,0,0,0,0,0,0,203,24,141,23,21,0,79,61,16,30,5,0,0,0,0,0,15,102,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.26,0.0001,2.7221,0.0864,7.183
0,1293,1587,443,136,108,678,3087,392,278,132,17,84,104,1156,0,0,0,0,0,0,0,203,24,141,23,21,0,79,61,16,30,5,0,0,0,0,0,15,102,0.865,0.88,0.06,0.0013,0.00080356,0,0,0,0,0.1111,0.4444,0.3333,0.1111,0,0,0,0,0,0.1111,0.2222,0.4444,0.2222,0,0,0,1232.6,1225.8,33.76,3.4859,4.5451,0.1111,0,0.2222,0,0.2222,0.2222,0.2222,0,0,0,0.2222,0.1111,0.3333,0,0.1111,0,0.1111,0.1111,0,0,287.66,0.0001,2.5733,0.0801,6.5558
0,685,802,213,73,39,400,1639,346,213,107,14,131,103,842,0,0,0,0,0,0,0,153,18,102,17,14,0,41,29,11,25,8,0,0,0,0,0,10,58,1.117,1.14,0.03,0.002075,0.0010873,0.1111,0,0,0.2222,0.1111,0.3333,0.1111,0,0,0.1111,0.4444,0,0,0.1111,0.1111,0,0.1111,0,0.1111,0.1111,310.51,346.14,146.71,4.2577,2.5142,0,0,0,0,0,1,0,0,0,0,0.1111,0,0,0,0.2222,0.6667,0,0,0,0,295.35,-0.0003,0.4507,0.0168,4.6568
0,1348,1644,459,144,106,713,3302,266,190,91,12,74,65,797,0,0,0,0,0,0,0,198,24,141,15,14,0,85,60,22,29,5,0,0,0,0,0,14,100,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.84,-0,3.0037,0.097,7.8175
0,1348,1644,459,144,106,713,3302,266,190,91,12,74,65,797,0,0,0,0,0,0,0,198,24,141,15,14,0,85,60,22,29,5,0,0,0,0,0,14,100,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.52,0,2.9799,0.095,7.496
0,1293,1587,443,136,108,678,3087,392,278,132,17,84,104,1156,0,0,0,0,0,0,0,203,24,141,23,21,0,79,61,16,30,5,0,0,0,0,0,15,102,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,288.21,0.0001,2.9289,0.0917,7.1848
0,1293,1587,443,136,108,678,3087,392,278,132,17,84,104,1156,0,0,0,0,0,0,0,203,24,141,23,21,0,79,61,16,30,5,0,0,0,0,0,15,102,0.865,0.88,0.06,0.0013,0.00080356,0,0,0,0,0.1111,0.4444,0.3333,0.1111,0,0,0,0,0,0.1111,0.2222,0.4444,0.2222,0,0,0,1232.6,1225.8,33.76,3.4859,4.5451,0.1111,0,0.2222,0,0.2222,0.2222,0.2222,0,0,0,0.2222,0.1111,0.3333,0,0.1111,0,0.1111,0.1111,0,0,287.66,0.0001,2.7185,0.0832,6.6053
0,1293,1587,443,136,108,678,3087,392,278,132,17,84,104,1156,0,0,0,0,0,0,0,203,24,141,23,21,0,79,61,16,30,5,0,0,0,0,0,15,102,0.865,0.88,0.06,0.0013,0.00080356,0,0,0,0,0.1111,0.4444,0.3333,0.1111,0,0,0,0,0,0.1111,0.2222,0.4444,0.2222,0,0,0,1232.6,1225.8,33.76,3.4859,4.5451,0.1111,0,0.2222,0,0.2222,0.2222,0.2222,0,0,0,0.2222,0.1111,0.3333,0,0.1111,0,0.1111,0.1111,0,0,287.39,0.0002,2.6135,0.0786,6.3235
0,1409,1720,475,155,106,769,3536,239,160,79,10,20,61,667,0,0,0,0,0,0,0,195,24,141,13,13,0,90,66,22,29,4,0,0,0,0,0,14,103,0.948,0.95,0.07,0.001175,0.0007285,0,0,0,0,0,0.6667,0.2222,0.1111,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1169.9,1186.8,41.28,2.7824,2.3894,0.1111,0,0,0,0.2222,0.3333,0.3333,0,0,0,0.2222,0,0.1111,0,0.1111,0.3333,0.1111,0.1111,0,0,289.18,-0.0001,3.0035,0.0979,8.1477
0,1087,1303,336,131,198,696,2682,189,149,72,9,110,41,696,0,0,0,0,0,0,0,200,22,144,14,11,0,67,44,18,34,6,0,0,0,0,0,17,81,0.948,0.93,0.09,0.0012,0.0010057,0,0,0,0,0.1111,0.6667,0.2222,0,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1181.3,1198.9,38.83,3.6966,4.1521,0.1111,0,0,0.2222,0.1111,0.2222,0.3333,0,0,0,0.2222,0,0.2222,0,0,0.3333,0.1111,0.1111,0,0,288.48,0,3.0997,0.0987,7.485
0,1019,1211,312,119,201,655,2412,125,101,47,6,10,29,472,23,14,6,3,1,10,34,171,20,128,9,9,0,61,38,18,34,5,1,1,0,0,0,15,71,0.948,0.93,0.09,0.0012,0.0010057,0,0,0,0,0.1111,0.6667,0.2222,0,0,0,0,0,0,0,0.4444,0.4444,0.1111,0,0,0,1181.3,1198.9,38.83,3.6966,4.1521,0.1111,0,0,0.2222,0.1111,0.2222,0.3333,0,0,0,0.2222,0,0.2222,0,0,0.3333,0.1111,0.1111,0,0,287.86,0.0001,3.0595,0.0932,6.8533
0,364,422,108,41,38,232,829,137,71,40,5,58,33,306,90,59,25,18,69,58,217,108,14,77,6,5,0,21,16,4,15,2,6,4,0,0,0,7,33,1.117,1.14,0.04,0.0015125,0.00098624,0,0,0,0,0,0.2222,0.4444,0,0,0.3333,0.1111,0,0,0,0,0.2222,0,0.2222,0,0.4444,156.82,168.36,89.97,1.9473,1.0841,0,0,0,0,0.3333,0.5556,0,0.1111,0,0,0,0,0,0,0.3333,0.3333,0,0.3333,0,0,294.39,-0.0001,2.9461,0.036,4.288
